Distance_(pixels),Gray_Value
797,31.9348
798,32.0146
799,31.9046
800,31.5598
801,31.1110
802,31.5073
803,31.7630
804,31.6921
805,31.1105
806,31.1482
807,31.6289
808,31.7895
809,31.4135
810,31.1288
811,31.3138
812,31.6773
813,31.3144
814,31.1717
815,31.0591
816,30.9793
817,31.1956
818,31.1544
819,31.2046
820,30.6124
821,30.3850
822,30.4198
823,31.6368
824,31.6627
825,31.3942
826,30.9997
827,31.0192
828,30.4110
829,30.5545
830,31.0443
831,30.4394
832,30.6090
833,30.7872
834,30.4686
835,30.8969
836,31.2936
837,31.0088
838,31.0446
839,30.9539
840,31.5210
841,32.7254
842,32.6010
843,31.6692
844,31.4452
845,31.4319
846,30.5914
847,30.4873
848,30.6226
849,30.6553
850,30.7606
851,30.9525
852,30.8946
853,31.3934
854,32.0135
855,31.5967
856,30.5899
857,31.1649
858,31.7945
859,31.7291
860,31.5937
861,31.1569
862,31.5322
863,32.0743
864,32.2451
865,31.5566
866,30.9340
867,30.8307
868,30.7698
869,31.2256
870,31.7544
871,32.5207
872,32.6826
873,33.0401
874,33.0147
875,32.1022
876,31.8660
877,31.4795
878,31.6429
879,31.8674
880,31.9237
881,32.3234
882,32.4482
883,32.3020
884,32.3339
885,31.9039
886,31.3416
887,31.0812
888,31.2087
889,31.1887
890,31.7002
891,32.3896
892,32.8486
893,32.7521
894,32.2956
895,31.6852
896,31.3162
897,30.8235
898,30.8404
899,31.5242
900,31.7254
901,30.9424
902,30.7166
903,30.8443
904,31.1043
905,31.6613
906,31.7957
907,31.5112
908,31.3981
909,31.3343
910,31.2323
911,31.1803
912,31.2160
913,30.9751
914,31.0243
915,31.1385
916,30.9315
917,30.1030
918,30.4516
919,31.0547
920,31.5004
921,31.7832
922,31.7184
923,31.4939
924,31.5458
925,31.1962
926,31.1309
927,30.9689
928,30.9058
929,30.1688
930,29.3502
931,29.4778
932,29.5699
933,30.2502
934,30.7149
935,31.2402
936,31.3641
937,30.5565
938,30.2041
939,30.5507
940,30.8464
941,31.2884
942,31.1348
943,30.9449
944,30.7253
945,30.4645
946,30.2490
947,30.2091
948,30.5392
949,29.8388
950,29.5547
951,29.3600
952,29.8198
953,29.2424
954,28.8407
955,29.6431
956,30.3213
957,31.4819
958,31.6343
959,31.6413
960,31.7212
961,31.5625
962,30.8848
963,30.7803
964,30.7056
965,31.1214
966,31.1763
967,30.4733
968,29.2651
969,29.1320
970,29.1429
971,29.0648
972,29.1809
973,29.2105
974,28.9553
975,28.6497
976,28.2338
977,27.9220
978,28.2124
979,28.6480
980,28.8028
981,29.1985
982,29.9956
983,30.5238
984,31.3079
985,31.3836
986,30.5436
987,30.1269
988,30.5816
989,29.6429
990,28.9675
991,29.0897
992,29.7792
993,30.1602
994,29.7137
995,29.0656
996,28.9783
997,29.3693
998,29.9643
999,29.4661
1000,29.4193
1001,29.3583
1002,28.8231
1003,28.6994
1004,29.2270
1005,29.3490
1006,29.5373
1007,30.3652
1008,30.6612
1009,30.6753
1010,30.4267
1011,30.7765
1012,31.4237
1013,31.8706
1014,31.5795
1015,30.2754
1016,30.0197
1017,30.0902
1018,30.4211
1019,30.1730
1020,29.3752
1021,28.8541
1022,28.4637
1023,28.8080
1024,29.3591
1025,29.5921
1026,30.0680
1027,30.0407
1028,30.0537
1029,30.0473
1030,30.0038
1031,30.1100
1032,29.4802
1033,29.1754
1034,28.9788
1035,29.0973
1036,29.8291
1037,30.2722
1038,30.3159
1039,30.0452
1040,30.1688
1041,30.6787
1042,30.4183
1043,30.1230
1044,29.8700
1045,30.0163
1046,30.3349
1047,31.6366
1048,32.3859
1049,32.5841
1050,32.5809
1051,32.8623
1052,33.2484
1053,32.6806
1054,31.1969
1055,30.6312
1056,31.1456
1057,31.3413
1058,31.8768
1059,31.6846
1060,32.6839
1061,33.7440
1062,33.9371
1063,33.0368
1064,32.0402
1065,30.5951
1066,30.2980
1067,29.9628
1068,29.7206
1069,30.1121
1070,30.2824
1071,30.2227
1072,30.3806
1073,30.8420
1074,31.7056
1075,31.6329
1076,31.7248
1077,31.5141
1078,32.1075
1079,32.4507
1080,32.3913
1081,32.4662
1082,33.4640
1083,34.1773
1084,34.0066
1085,33.2386
1086,32.7533
1087,31.8310
1088,30.8066
1089,30.4951
1090,29.8036
1091,29.0482
1092,28.2521
1093,28.5105
1094,29.1016
1095,29.4219
1096,29.4421
1097,30.4225
1098,32.5614
1099,34.3845
1100,34.9073
1101,34.7284
1102,34.6550
1103,35.0842
1104,35.5877
1105,35.5156
1106,35.1947
1107,35.7138
1108,35.9379
1109,35.3587
1110,34.9425
1111,34.8914
1112,32.5688
1113,31.4348
1114,31.1047
1115,30.8689
1116,31.3975
1117,32.9260
1118,34.1926
1119,35.1184
1120,33.6325
1121,32.5919
1122,32.3106
1123,32.7704
1124,34.2499
1125,35.0471
1126,35.2284
1127,35.3413
1128,36.3805
1129,36.1388
1130,36.4330
1131,36.0236
1132,36.5321
1133,36.8224
1134,35.7380
1135,34.4659
1136,32.8828
1137,31.7056
1138,31.0270
1139,30.4187
1140,29.7257
1141,29.1684
1142,29.3048
1143,29.6292
1144,31.4858
1145,33.1405
1146,35.3462
1147,36.6167
1148,37.5687
1149,38.6369
1150,39.5783
1151,41.3728
1152,42.2096
1153,41.0234
1154,40.6733
1155,41.3253
1156,41.9631
1157,42.0288
1158,41.7220
1159,40.5932
1160,38.9429
1161,38.1664
1162,36.7725
1163,35.7171
1164,34.9157
1165,33.7246
1166,34.4914
1167,35.2290
1168,34.4814
1169,34.2369
1170,35.3568
1171,36.8765
1172,38.8421
1173,40.7768
1174,41.9979
1175,41.2637
1176,40.6403
1177,41.8626
1178,42.5232
1179,42.2807
1180,42.1835
1181,41.6836
1182,40.8357
1183,40.8318
1184,39.7099
1185,39.2409
1186,38.5719
1187,39.1979
1188,39.9436
1189,40.8737
1190,42.4275
1191,41.8704
1192,40.8888
1193,40.7843
1194,40.6452
1195,39.1815
1196,37.7559
1197,37.1767
1198,35.9873
1199,35.0543
1200,35.6494
1201,37.2808
1202,37.0805
1203,35.4919
1204,33.3331
1205,32.5781
1206,32.4886
1207,32.1134
1208,32.2385
1209,33.0355
1210,34.3508
1211,36.0240
1212,37.7583
1213,39.3071
1214,39.2178
1215,39.7283
1216,41.3548
1217,42.2490
1218,43.9344
1219,45.1555
1220,45.3649
1221,45.3985
1222,44.4772
1223,41.9883
1224,39.1382
1225,36.7348
1226,35.8088
1227,35.8841
1228,35.9059
1229,37.6964
1230,38.9337
1231,39.2526
1232,39.5033
1233,40.6232
1234,42.1752
1235,43.1878
1236,44.5218
1237,44.4592
1238,44.6616
1239,43.8675
1240,44.1643
1241,44.7383
1242,43.9606
1243,42.8804
1244,41.5532
1245,41.2062
1246,41.6121
1247,41.8749
1248,38.5424
1249,33.7586
1250,31.4651
1251,30.9232
1252,31.6831
1253,33.8376
1254,36.3275
1255,37.2567
1256,39.8616
1257,42.1941
1258,43.1080
1259,44.9331
1260,46.4981
1261,48.2512
1262,47.9019
1263,47.7101
1264,48.3197
1265,47.7819
